1.019025388782087010e-01
6.983312553720306959e-02
6.845404461091114667e-02
6.856061176277018776e-02
6.893109662047991471e-02
7.026160398150559094e-02
7.545794494496484150e-02
7.629743199421447353e-02
7.872097671356877158e-02
